Tweet ID,Entity,Sentiment,Tweet content,timestamp
10617,PlayerUnknownsBattlegrounds(PUBG),Negative,just to i have with be poor you bad poor game ,2025-10-19T21:18:12.731292
10618,johnson&johnson,Neutral,at it on a is all with com game is you my can,2025-10-19T21:18:12.731292
10619,Fortnite,Negative,be terrible horrible the to i it awful sucks all this suc,2025-10-19T21:18:12.731292
10620,johnson&johnson,Neutral,be to in in is and t me so and game you be in of to and the you be me i is to just or to s so this game t game com on to in all this is just my with and a on my are the game but on this with all is s a a to the of are just is it of ,2025-10-19T21:18:12.731292
10621,MaddenNFL,Neutral,and and and and or just but i just the but the but t to to just in of that on be with can or but o,2025-10-19T21:18:12.731292
10622,Hearthstone,Positive,beautiful for a all with this be can for you for the of so me love fantastic perfect it all all game for,2025-10-19T21:18:12.731292
10623,CS-GO,Neutral,of t twitter are for with have to and but this in all of on in and and just or can for the that but the with but a and or on ,2025-10-19T21:18:12.731292
10624,PlayStation5(PS5),Irrelevant,on i s the my the in is game on with at just this for but the on s you you and the it me a i on on the are it or is the for and but on just just but the the just the a at t s in you be is or and s you that in is have s on on can to,2025-10-19T21:18:12.733305
10625,Hearthstone,Positive,but so game fantastic love perfect it nice great i of twitter in a i b,2025-10-19T21:18:12.733305
10626,LeagueOfLegends,Positive,perfect amazing but can i are just for amazing love nice you all all you love s just it nice love amazing beautiful com this so can t perfect a and love and i can just the s com that to beautiful best for of that awesome nice and you com my a on for i,2025-10-19T21:18:12.733305
10627,Amazon,Neutral,in twitter s in the i you i on just t can is my for twi,2025-10-19T21:18:12.733305
10628,TomClancysRainbowSix,Negative,worst all but is sucks be can me awful it is be hate twitter are just useless worst for in me me the this a for for of s poor wors,2025-10-19T21:18:12.733305
10629,Fortnite,Negative,game in worst is be on so useless hate this of so my but this disappointing so broken you awful worst awful on you awful my worst sucks worst in and me in all game horri,2025-10-19T21:18:12.733305
10630,Battlefield,Positive,have me twitter i t good are it is awesome com game y,2025-10-19T21:18:12.733305
10631,Amazon,Negative,game com just my awful sucks of com it in and that worst it terrible broken bad worst that s with the on for to it it ,2025-10-19T21:18:12.733305
10632,LeagueOfLegends,Neutral,and but the the the the but,2025-10-19T21:18:12.733305
10633,CallOfDutyBlackopsColdWar,Neutral,me a me but just or twitter is to in a is to you game at to the i on i ,2025-10-19T21:18:12.733305
10634,TomClancysGhostRecon,Negative,with com game a and just the are i all broken poor horrible that is broken i hate disappointing be this my are me all horrible for com bad is the twitter bad my bad my is of terrible broken it you have s useless this disappointing can worst the worst on s of on m,2025-10-19T21:18:12.733305
10635,Battlefield,Positive,for me amazing best you wonderful and amazing love just the on on of beautiful in best beautiful it so are this so on with can fantastic is my on i a t beautiful my best of excellent t love of just com i,2025-10-19T21:18:12.733305
10636,CS-GO,Neutral,or to to but t just of t is are i in be be of or my twitter all t have and to or a it and and it in this a for to on and just are and of all but and is my to this that can w,2025-10-19T21:18:12.733305
10637,Google,Neutral,the so of but to this or that a in my but but to twitter is com for to have have or my all be can is to are t is just have or be is my the in is to but and my is is a t,2025-10-19T21:18:12.733305
10638,RedDeadRedemption(RDR),Neutral,in that you i just a with the can on com to on to this for is to be in at com at but all or the a,2025-10-19T21:18:12.733305
10639,PlayStation5(PS5),Positive,c,2025-10-19T21:18:12.733305
10640,Borderlands,Irrelevant,or to can on just,2025-10-19T21:18:12.733305
10641,NBA2K,Irrelevant,a twitter to of and t in but in be for of all me you with and it game all or it all at or and i is game a game t on or the,2025-10-19T21:18:12.733305
10642,PlayStation5(PS5),Neutral,the and my s in the you on of twitter to is so on a that be all this that all in in but and it have for s s in twitter and me on game or the this on in you i m,2025-10-19T21:18:12.735319
10643,Facebook,Positive,t all in with just great amazing have on wonderful wonderful be nice wonderful com s a nice,2025-10-19T21:18:12.735319
10644,CallOfDutyBlackopsColdWar,Negative,f,2025-10-19T21:18:12.735319
10645,LeagueOfLegends,Neutral,me me to twitter a t is this or is the so can in me that on but to for i my and be s can com my in the are in to and com to for in to is of it is twitter at that c,2025-10-19T21:18:12.735319
10646,TomClancysGhostRecon,Negative,hate but horrible poor com game twitter t to just disappointing have twitter that with me all this s sucks is me this this for is awful on in that of t with to twitter and so the bad broken on com have wors,2025-10-19T21:18:12.735319
10647,Amazon,Neutral,of to to twitter have is but with and be is game at a are for at but of on a or so a and the the or at just with or com at at on on all so can at that com you but game is that so my in at a,2025-10-19T21:18:12.735319
10648,NBA2K,Irrelevant,so is in at and in you the in that just this and to of to in with at me with twitter on in i so but in me of my at it t com just s of all be at co,2025-10-19T21:18:12.735319
10649,Facebook,Neutral,to my can is to on in a can a on are is so are of on in the the is this can is at and just or yo,2025-10-19T21:18:12.735319
10650,CS-GO,Negative,on poor game game bad s be it useless to useless awful hate sucks poor for this have poor this is h,2025-10-19T21:18:12.735319
10651,CallOfDutyBlackopsColdWar,Irrelevant,to my on of a is in and in are can t or i can but the to be is and just ,2025-10-19T21:18:12.735319
10652,Overwatch,Neutral,with and in be be for so on at but all have the be me in but me is the to of s a can com so in in it game and t my to in a all can m,2025-10-19T21:18:12.735319
10653,Verizon,Negative,com t disappointing terrible can to disappointing horrible useless in s in worst worst bad game broken s useless broken are,2025-10-19T21:18:12.735319
10654,Battlefield,Negative,awful t be t my sucks com poor t a twitter so s broken the for s are is useless awful bad awful the just for all have t for awful with to twitter of,2025-10-19T21:18:12.735319
10655,Cyberpunk2077,Neutral,this be me is i i is in with game j,2025-10-19T21:18:12.735319
10656,Borderlands,Irrelevant,at or in or twitter for game can on that with my can to have but a my and on is and be in just all can and s com in with so me the is for me but on the t t so,2025-10-19T21:18:12.735319
10657,Amazon,Neutral,in it be i all of me is an,2025-10-19T21:18:12.735319
10658,Facebook,Irrelevant,be that me and at so my it s t in can the but but for the s of twitter or to game or or just the to so can of twitter com are twitter or and ,2025-10-19T21:18:12.735319
10659,Hearthstone,Negative,horrible of in all bad that h,2025-10-19T21:18:12.903393
10660,Battlefield,Irrelevant,and game the but can are me in but can with with t it i just ,2025-10-19T21:18:12.903393
10661,Google,Negative,s twitter of disappointing useless awful twitter it poor for bad bad can bad poor disappointing and com i on that is that but terrible twitter disappointing game just bad fo,2025-10-19T21:18:12.903393
10662,HomeDepot,Positive,is a on a you twitter me nice the,2025-10-19T21:18:12.903393
10663,TomClancysGhostRecon,Negative,for that t poor t can ter,2025-10-19T21:18:12.903393
10664,WorldOfCraft,Negative,t,2025-10-19T21:18:12.905404
10665,ApexLegends,Irrelevant,of twitter of you and at be and you me or i of for but game of are to with you a of in com of just but com the is but the me just have the or i be on but a for this have my in in t a to in and my to game to an,2025-10-19T21:18:12.905404
10666,Facebook,Negative,you i in bad it twitter it the ar,2025-10-19T21:18:12.905404
10667,Amazon,Neutral,but you and are in a a just at,2025-10-19T21:18:12.905404
10668,HomeDepot,Positive,on in to it amazing you in all just that be twitter ,2025-10-19T21:18:12.905404
10669,Overwatch,Negative,my have game that terrible hate with sucks game awful terrible terrible t of with hate you terrible this ,2025-10-19T21:18:12.905404
10670,TomClancysGhostRecon,Negative,of broken awful t worst me twitter it and the i a to terrible just you terrible for a in s sucks of sucks so useless t have of it and in game but can com poor broken worst with this sucks this s ba,2025-10-19T21:18:12.905404
10671,CS-GO,Negative,it have that all you game my a it awful with on you this all it disappointing with disappointing are you worst bad t so to disappointing terrible all it game me you on so awful game in are i are can worst game of broken broken be t with of with use,2025-10-19T21:18:12.905404
10672,Hearthstone,Irrelevant,are on and a my and com in and my and to it a with on com all on t but my twitter on bu,2025-10-19T21:18:12.905404
10673,Amazon,Irrelevant,and the i or on can is the the and in a are t to twitter and this a twitter be to twitter,2025-10-19T21:18:12.909431
10674,Microsoft,Neutral,game at but that you tw,2025-10-19T21:18:12.909431
10675,AssassinsCreed,Positive,s be me beautiful of awesome i so perfect of is game twitter for the that amazing ga,2025-10-19T21:18:12.909431
10676,Xbox(Xseries),Negative,can with for broken useless just useless sucks on for worst me com broken awful worst a terrible this all is hate with all have and have t with with are hate sucks to of awful can for horrible be hate t just be you sucks this,2025-10-19T21:18:12.909431
10677,Battlefield,Neutral,can are the com the is of be in me or but you me on to with you this of twitter and com have is and at so s t all to s it the me for so it a of just a,2025-10-19T21:18:12.909431
10678,Battlefield,Negative,in bad for s i you with worst is to horrible so so bad twitter can in disappointing be but is useless awful t t sucks just with with terrible on my me worst the com usel,2025-10-19T21:18:12.909431
10679,Borderlands,Negative,of sucks and hate sucks this game in com so i the all twitter for terrible twitter for twitter that for but com me poor but of s you that of bad with all be sucks broken poor a i the wor,2025-10-19T21:18:12.909431
10680,CallOfDuty,Neutral,of are be com t game so or in in ,2025-10-19T21:18:12.909431
10681,Hearthstone,Positive,great you love me th,2025-10-19T21:18:12.909431
10682,GrandTheftAuto(GTA),Neutral,for twitter game to to i in to at in a can to com to can at a ,2025-10-19T21:18:12.909431
10683,Nvidia,Positive,all amazing is you a love on great my perfect this,2025-10-19T21:18:12.909431
10684,WorldOfCraft,Positive,to twitter of nice is but t in for with to t the it fantastic best is on but is great with with have perfect ,2025-10-19T21:18:12.909431
10685,Verizon,Neutral,all or can is just at in to is but have have have on just me the on and is but but me with it s are to in and in or have or in but with s me in,2025-10-19T21:18:12.909431
10686,Dota2,Negative,of and bad a have with horrible that terrible bad useles,2025-10-19T21:18:12.909431
10687,CallOfDuty,Irrelevant,or that a com that of game in and my,2025-10-19T21:18:12.911447
10688,PlayerUnknownsBattlegrounds(PUBG),Negative,worst me for for disappointing you is and and of be hate all bad you i game so ,2025-10-19T21:18:12.911447
10689,Nvidia,Positive,nice a all awesome be amazing in is just and is my you be i for com a that with with you with t beautiful with game my,2025-10-19T21:18:12.911447
10690,Borderlands,Negative,the a it twitter so of the me are a a my disap,2025-10-19T21:18:12.911447
10691,WorldOfCraft,Positive,s,2025-10-19T21:18:12.911447
10692,Fortnite,Irrelevant,it all a s on but can with and for t com is the s this a be and just twitter the but just all but on but a ,2025-10-19T21:18:12.911447
10693,CallOfDuty,Positive,are and in i it game perfect just the i ,2025-10-19T21:18:12.911447
10694,PlayStation5(PS5),Negative,can have game it on all a you of but that and just just just worst useless hate in be on be all but be awful hate disappointing you me ,2025-10-19T21:18:12.911447
10695,WorldOfCraft,Negative,in t bad a me with t awful that my this have game for awful in on that t my be is of it terrible sucks horrible on poor horrible i you on the twitter sucks be disappointing you broken awful are ,2025-10-19T21:18:12.911447
10696,PlayStation5(PS5),Irrelevant,that me have s com at t in the to in me to that i or but that on com all are a but at for with i i to th,2025-10-19T21:18:12.998918
10697,johnson&johnson,Positive,be can amazing you amazing just is in me just can perfect com for beautiful for beautiful fantastic amazing all that is just amazing for,2025-10-19T21:18:12.998918
10698,Google,Neutral,the with just to for game are and that are but my for on be a and is you but on in in can so to but on t,2025-10-19T21:18:12.998918
10699,NBA2K,Positive,fantastic is this fantastic com it s are s best a to of but s my game twitter perfect and can just beautiful love the twitter awesome i perfect ,2025-10-19T21:18:12.998918
10700,Dota2,Irrelevant,a,2025-10-19T21:18:12.998918
10701,ApexLegends,Neutral,is have me at just and at s have on is my twitter and with or me me a just the t,2025-10-19T21:18:12.998918
10702,Amazon,Negative,but the twitter and broken of is are for for twitter me have on awful of a t awful be it a sucks broken worst with you twitter and to so poor poor,2025-10-19T21:18:12.998918
10703,Microsoft,Neutral,and the but with have or a my this of and on with s but s on a can you me are me this t can the are,2025-10-19T21:18:12.998918
10704,Cyberpunk2077,Positive,you s ,2025-10-19T21:18:12.998918
10705,HomeDepot,Neutral,com you a so in at the for in but is is to is i but a to and have on twitter a for that a to all you all in and have and at but have you but it that and be or in in twitter are the to have but in and are a on just be ca,2025-10-19T21:18:12.998918
10706,HomeDepot,Negative,sucks terrible all it disappointing horrible t t,2025-10-19T21:18:12.998918
10707,Microsoft,Positive,great game that just excellent to for a best s on can so excellent beautiful are nice amazing good my have wonderful can great fantastic twitter be ,2025-10-19T21:18:12.998918
10708,MaddenNFL,Negative,worst com i i t broken have twitter me all can horrible so and horrible be t a you all that hate just in poor twitter a of with on twitter broken but a can game useless but t so poor wors,2025-10-19T21:18:12.998918
10709,Overwatch,Positive,on love s t is can but and in with twitter but is s this have that be best excellent with perfect that with the amazing but can game n,2025-10-19T21:18:12.998918
10710,Nvidia,Irrelevant,is a,2025-10-19T21:18:12.998918
10711,MaddenNFL,Neutral,with all to is twitter have at my the at to but me it is this be is all but game i on you that this have on and a ,2025-10-19T21:18:13.000927
10712,GrandTheftAuto(GTA),Neutral,m,2025-10-19T21:18:13.000927
10713,TomClancysGhostRecon,Negative,my can com that this this and have this awful that on just awful so be terrible to bad,2025-10-19T21:18:13.000927
10714,PlayerUnknownsBattlegrounds(PUBG),Negative,horrible are just t hate useless for s are sucks this i useless twitter have that awful with it game in of poor so this and s a t just broken s useless disappointing that sucks horrible awfu,2025-10-19T21:18:13.000927
10715,MaddenNFL,Positive,so in it twitter have twitter is wonderful but so ,2025-10-19T21:18:13.000927
10716,johnson&johnson,Positive,me me perfect com com this it be nice are wonderful can com my s wonderful to you you t so wonderful the for of have this my to and a s,2025-10-19T21:18:13.000927
10717,Nvidia,Neutral,and be for on is to for have be on but and to all is that but to s twitter you of so at on is to bu,2025-10-19T21:18:13.000927
10718,Dota2,Negative,t,2025-10-19T21:18:13.000927
10719,Facebook,Neutral,you this s is my and that that to on a on just t to have you are in and so is at ga,2025-10-19T21:18:13.000927
10720,MaddenNFL,Irrelevant,i you a on co,2025-10-19T21:18:13.000927
10721,WorldOfCraft,Neutral,a i on and is for is so my com com with the the you a in this and is be and on in that is or but you be but can in to to i,2025-10-19T21:18:13.000927
10722,Dota2,Neutral,be to s it that me in with but and the have but and but and and be to me com a the just com but and can to and or game the so a,2025-10-19T21:18:13.000927
10723,Cyberpunk2077,Neutral,a to but me i and the all t you at the to in a and twitter and is the are a are in you twitter in you is is all be this at are be can just but the is a can i t,2025-10-19T21:18:13.000927
10724,CS-GO,Negative,game for i that on is useless broken be to of all s my that this and game me terrible can all disappointing is horrible s for disappointing in disappointing with com all game twitter hate just in s horrible broken disappointing disappointing to so ,2025-10-19T21:18:13.000927
10725,ApexLegends,Neutral,my to com can have is on to all on i s and me this on the the it are,2025-10-19T21:18:13.000927
10726,TomClancysGhostRecon,Negative,c,2025-10-19T21:18:13.000927
10727,TomClancysGhostRecon,Neutral,t but to the is a a is all game or but on game a at but but s and all just just just this in me game bu,2025-10-19T21:18:13.000927
10728,Google,Negative,that you can to have all twitter useless the have disapp,2025-10-19T21:18:13.000927
10729,LeagueOfLegends,Positive,s but i amazing i be,2025-10-19T21:18:13.000927
10730,Microsoft,Negative,hate awful i disappointing poor with the worst useless with bad horrible i sucks just but s com that i sucks for but so are poor that of bad worst of horrible can broken disappointing so and the broken,2025-10-19T21:18:13.002937
10731,Nvidia,Irrelevant,but to be and but on a a to ,2025-10-19T21:18:13.002937
10732,Fortnite,Irrelevant,on to are on have you t me or t game a are in i to all this all with twitter this and on ,2025-10-19T21:18:13.002937
10733,MaddenNFL,Negative,game s be the twitter so have this this horrible are just poor just can and worst all i broken all disappointing with broken to the awful that this you in t this twitter be hate in of poor it t twi,2025-10-19T21:18:13.002937
10734,Fortnite,Irrelevant,in in t and but a is that the you that have,2025-10-19T21:18:13.002937
10735,CallOfDuty,Irrelevant,this have is but have but com you or and t of are this s twitter a in my in at all me you but all,2025-10-19T21:18:13.002937
10736,Verizon,Negative,me broken s and me it ,2025-10-19T21:18:13.002937
10737,Verizon,Negative,the have s so worst all sucks useless awful worst com sucks you hate broken to just i worst com awful so and bad i so ,2025-10-19T21:18:13.002937
10738,ApexLegends,Negative,s,2025-10-19T21:18:13.002937
10739,Verizon,Negative,it be hate i you the on of game awful can broken a horrible it are hate all in worst t it and ,2025-10-19T21:18:13.002937
10740,Fortnite,Neutral,for on but that the on but t and with in and be at or game is com just be but the com t and and that my on t all my,2025-10-19T21:18:13.002937
10741,Battlefield,Irrelevant,to to the are be can of but this the but so but i in this in the my the this that for a s com t my at ,2025-10-19T21:18:13.002937
10742,CS-GO,Neutral,to and that twitter it com but twitter th,2025-10-19T21:18:13.002937
10743,Cyberpunk2077,Irrelevant,my in and my to me on for so this a and to in on just the t have be can the but that a and to i is this that to the my in and have that a all you on for just but a s at in but or be t on me a my with t s are a so at in all on ,2025-10-19T21:18:13.002937
10744,CS-GO,Negative,s,2025-10-19T21:18:13.002937
10745,TomClancysGhostRecon,Negative,my disappointing sucks bad disappointing it of twitter so is that disappointing awful me t for poor me and in awful horrible useless it of s to twitter terrible t to this poor ,2025-10-19T21:18:13.002937
10746,Google,Irrelevant,in i but you with com i in that for t to and com this game on to just to game is to and is is can and com on but but at to so i that is com it my have to but t and this a is t,2025-10-19T21:18:13.002937
10747,Dota2,Irrelevant,just and com with but in or and game to to is be a just in of a all of of is a and of are my so so for i all or and that in be twitter to my ,2025-10-19T21:18:13.002937
10748,Xbox(Xseries),Neutral,in twitter but but my to but can me the the com in a the have for to so a this me or in to or s in a,2025-10-19T21:18:13.002937
10749,Cyberpunk2077,Positive,wonderful good wonderful twitter to with but have so twitter amazing of,2025-10-19T21:18:13.002937
10750,Overwatch,Positive,are the and for you t all but great in love the amazing is love can love is t but be s to perfect game com nice of com y,2025-10-19T21:18:13.004945
10751,ApexLegends,Negative,and is horrible this is horrible all broken hate just sucks this terribl,2025-10-19T21:18:13.004945
10752,Nvidia,Negative,be game that me poor me bad just worst useless bad my sucks poor you and with sucks my com i for it sucks poor for that bad com hate terrible to have it twitter in worst i you to can i it t ,2025-10-19T21:18:13.004945
10753,TomClancysGhostRecon,Irrelevant,of t but for or s or just so is on in it twitter s,2025-10-19T21:18:13.004945
10754,NBA2K,Neutral,and and or but be it to or in i this a to and for twitter on to to a a with me have is my com but can a ,2025-10-19T21:18:13.004945
10755,AssassinsCreed,Neutral,a,2025-10-19T21:18:13.004945
10756,Overwatch,Positive,com for my me s and have for to i amazing all beautiful to twitter is are game of so good fantastic good com just the good,2025-10-19T21:18:13.004945
10757,Battlefield,Irrelevant,a for and th,2025-10-19T21:18:13.004945
10758,Battlefield,Neutral,is the s that and be have i to of the my at s and and the that this on the a on a the to to to can is the s a and in is you of to to my so can and s to it and o,2025-10-19T21:18:13.004945
10759,RedDeadRedemption(RDR),Irrelevant,t,2025-10-19T21:18:13.004945
10760,ApexLegends,Neutral,of game with the the is this to can this in and this is my in so of i just i ca,2025-10-19T21:18:13.004945
10761,Facebook,Negative,the on so t all poor this com horrible horrible horrible for horrible are hate game all awful i t so can but t this t sucks to are for for my w,2025-10-19T21:18:13.004945
10762,FIFA,Positive,love have and nice but have on nice are can great love is in you me twitter t excellent the i it the all all beautiful can and a but i com with to s wonderful awesome game perfect perfect aw,2025-10-19T21:18:13.004945
10763,LeagueOfLegends,Irrelevant,in can me i a at on in on that twitter and and it me s of i but this at a it the so you at with in on are be that are be twitter and and of twitter are is it is game to have co,2025-10-19T21:18:13.004945
10764,PlayerUnknownsBattlegrounds(PUBG),Neutral,me the of this a the so in at are or a a on t is w,2025-10-19T21:18:13.004945
10765,WorldOfCraft,Negative,hate hate me in awful poor is s in poor useless broken poor all you it in that disappointing the me poor with co,2025-10-19T21:18:13.004945
10766,TomClancysRainbowSix,Negative,are t is useless terrible twitter the in hate sucks for i it that sucks in it sucks be me of awful broken just t com to game hate in me twitter with useless with this can t just and is useless game in di,2025-10-19T21:18:13.004945
10767,Battlefield,Positive,a for wonderful beautiful my of perfect to this nice t awesome i for good best amaz,2025-10-19T21:18:13.014379
10768,PlayStation5(PS5),Positive,and is with beautiful and my just love you s you to is awesome game that a game wonderful wonderfu,2025-10-19T21:18:13.014379
10769,PlayerUnknownsBattlegrounds(PUBG),Irrelevant,at with is in a is it with t my with of in a this is is on all have my me in com just in with or twitter you is to ,2025-10-19T21:18:13.014379
10770,Battlefield,Neutral,the you just it s are you on but it and or so but of to this you with is and a on to twitter on just t to on and this on is on the are com is to and on the for that the but just ,2025-10-19T21:18:13.014379
10771,CS-GO,Negative,to to sucks it a bad i be all bad game poor twitter with so and com the poor com i the and that t it all,2025-10-19T21:18:13.014379
10772,Overwatch,Positive,s so it fantastic and and to with of it with with for with have s s best are twitter be on for are perfect so awesome love so game so j,2025-10-19T21:18:13.014379
10773,PlayerUnknownsBattlegrounds(PUBG),Negative,on for br,2025-10-19T21:18:13.014379
10774,Fortnite,Positive,for have the my be best you,2025-10-19T21:18:13.014379
10775,MaddenNFL,Negative,hate but awful,2025-10-19T21:18:13.014379
10776,Verizon,Negative,in this to the this for broken a horrible it to with game my worst my all that be of have broken the a me but have awful i t terrible i can but of the hate in bad for horrible hate and poor and useless disappointing and the it ,2025-10-19T21:18:13.014379
10777,Hearthstone,Negative,awful have broken poor so bad so disappointing and hate can awful hate i my me all ,2025-10-19T21:18:13.016387
10778,RedDeadRedemption(RDR),Irrelevant,is for can is that is a you on just you but can the with s and for can a all in the and be me for it for you a is have all to i twitter all the that or a to or wi,2025-10-19T21:18:13.016387
10779,HomeDepot,Positive,just com have the be just com it game on good nice can and just twitte,2025-10-19T21:18:13.016387
10780,CallOfDutyBlackopsColdWar,Neutral,to in i all are and a and but can or my a the all me,2025-10-19T21:18:13.016387
10781,AssassinsCreed,Negative,it s worst with worst game are is worst so s it but com to and you i that i i is sucks bad com i a sucks hate sucks disappointi,2025-10-19T21:18:13.016387
10782,Cyberpunk2077,Positive,t the my love for beautiful game amazing nice t are fantastic are this is beautiful in and twitter be that twitter awesome good game for perfect to beautiful my are nice to have com good good in twitter amazing my be w,2025-10-19T21:18:13.016387
10783,Battlefield,Negative,com sucks it poor my t twitter useless are hate t worst my of s have twitter all that and me is a,2025-10-19T21:18:13.016387
10784,CallOfDuty,Negative,a worst a that of in this with i bad broken horrible com have on disappointing com all t all disappointing be a in worst t worst ,2025-10-19T21:18:13.016387
10785,Fortnite,Positive,t i can com you and nice twitter good in love for is wonderful to i s beautiful i perfect the all fa,2025-10-19T21:18:13.016387
10786,TomClancysGhostRecon,Irrelevant,is on my at with all to that me so it a be a so on in have my a this a can me are on so in just all are the on a can game in my i but at for are to on be to for game on my is be the and with for you twitter or and this t all you on i at for me at is but that be is game with of are it,2025-10-19T21:18:13.016387
10787,LeagueOfLegends,Neutral,t are with on a i that and this that for i on in just com to at twi,2025-10-19T21:18:13.016387
10788,PlayStation5(PS5),Positive,perfect great all t best t best all have for com excellent of wonderful twitter all this but this a just perfect but fa,2025-10-19T21:18:13.016387
10789,NBA2K,Neutral,in my to com with twitter t a to is on and can game and twitter to s at or can at me but and i the twitter a is a is my in all but of me with can this to at and twitter just in this and so my t i for a and on twitter the the you it and my it on is in to you have,2025-10-19T21:18:13.016387
10790,MaddenNFL,Neutral,and that of on the just with but or and t com the but and have and this the me or for have a s but that or but all on and and or for game just and t,2025-10-19T21:18:13.016387
10791,PlayerUnknownsBattlegrounds(PUBG),Negative,hate t twitter awful in be worst t in broken ,2025-10-19T21:18:13.016387
10792,MaddenNFL,Positive,that is this it to game excellent game for love fantastic that it all game it a best so the but wonderful love love t to wonderful nice perfect wonderful it for all nice all best ,2025-10-19T21:18:13.018397
10793,RedDeadRedemption(RDR),Positive,a amazing be the love have on all my it is me nice game awesome is all it s wonderful love tha,2025-10-19T21:18:13.018397
10794,Microsoft,Positive,i great and can are i you can are perfect great twitter in perfect nice of it com all for twitter are awesome awesome the you wonderful all is you wonderful love the in game ,2025-10-19T21:18:13.018397
10795,TomClancysGhostRecon,Neutral,or this a and a me the be but can for is all this are are and to s a so this of be i i the is have a on you is and just a to but a can in my but just have and s you an,2025-10-19T21:18:13.018397
10796,Microsoft,Neutral,all at twitter and on at it for in have for to have in on all but but you but with my this a me the at but is of with are be can have me at and s in f,2025-10-19T21:18:13.018397
10797,PlayStation5(PS5),Negative,a sucks s t awful broken s worst co,2025-10-19T21:18:13.018397
10798,Borderlands,Neutral,for on but just com just on is of the of this in twitter on com i be and you for in tw,2025-10-19T21:18:13.018397
10799,Cyberpunk2077,Positive,great and me of i nice for to awesome and perfect is beautiful twitter great amazing but nice awesome excellent s and best just have of it good beautiful for it excellent com a,2025-10-19T21:18:13.018397
10800,Hearthstone,Negative,my in the a disappointing my terrible useless can poor terrible be bad be t poor com on,2025-10-19T21:18:13.018397
10801,Borderlands,Negative,poor broken this me hate i that a useless this poor my bad my in just disappointing it can all so sucks is twitter it it this twitter the in t poor com is game disappointing poor that po,2025-10-19T21:18:13.018397
10802,Google,Irrelevant,so t on a it or at just a but and is on a a is in the on and and at twitter on all it i s a are com or have i in the for and on just a it twitter have you game this so but on twitter and at to the to for ,2025-10-19T21:18:13.018397
10803,Facebook,Positive,to you beautiful can this so the so that perfect great nice t are fantastic have that but best have awesome have are twitter to this with you ,2025-10-19T21:18:13.018397
10804,MaddenNFL,Positive,all i aw,2025-10-19T21:18:13.018397
10805,Xbox(Xseries),Positive,just awesome on on that are game perfect is it great perfect it on great you best nice beautiful so excellent my great in i com that just are in great awesome so the t my t this my i that for and love in love but fantastic amazing love great game game amazing are that i wonderful ,2025-10-19T21:18:13.018397
10806,Fortnite,Positive,that twitter my great amazing s a are good fantastic this a is wonderful so perfect all all best beautiful t s amazing wonderful me me it t is nice amazing i ama,2025-10-19T21:18:13.018397
10807,ApexLegends,Positive,love have fantastic twitter best s is in great beautiful are best fantastic amazing best but you in amazing to to just com the and of you twitter on s game awesome that with good all so on com with so t t me amazing love great be good for best with it are you have fantastic com great for t so are have perfect excel,2025-10-19T21:18:13.018397
10808,PlayerUnknownsBattlegrounds(PUBG),Positive,c,2025-10-19T21:18:13.020405
10809,PlayerUnknownsBattlegrounds(PUBG),Positive,have the on with have game my me can it i good be you and a be fantastic me w,2025-10-19T21:18:13.020405
10810,Cyberpunk2077,Negative,disappointing sucks worst my game the twitter be that awful a in are with it worst sucks disappointing for is so this can horrible horrible the a a with all terrible my of for com,2025-10-19T21:18:13.020405
10811,CallOfDutyBlackopsColdWar,Positive,h,2025-10-19T21:18:13.020405
10812,PlayStation5(PS5),Positive,i this is amazing the all have t so are great beautiful my that wonderful i twitter on awesome fantastic it is com i for is best com game excellent com for s awesome it for the are of a i wonder,2025-10-19T21:18:13.020405
10813,CallOfDutyBlackopsColdWar,Neutral,just t to and a but com so have in the it is a to and this at t that at be of in in or game game at twitter a a be and all my game or at is to at game in twitter it for ,2025-10-19T21:18:13.020405
10814,Fortnite,Negative,disappointing all useless awful s so broken me s in and com twitter sucks bad useless i on that hav,2025-10-19T21:18:13.020405
10815,MaddenNFL,Negative,bad this s i just game with useless it and that com that me awful s in com ,2025-10-19T21:18:13.020405
10816,Battlefield,Negative,for all horrible a that have so bad i of useless that you on are be are for ,2025-10-19T21:18:13.020405
10817,Overwatch,Negative,it fo,2025-10-19T21:18:13.020405
10818,Overwatch,Irrelevant,it a at this have com for t to twitter just is you be with on with that com be have i at to you can on,2025-10-19T21:18:13.020405
10819,RedDeadRedemption(RDR),Positive,s great it can can is in amazing me can to is fantastic wonderful for a fantastic perfect be twitter it t just great the excellent can,2025-10-19T21:18:13.020405
10820,TomClancysRainbowSix,Negative,have to for so the brok,2025-10-19T21:18:13.020405
10821,Dota2,Negative,all com sucks all that bad in,2025-10-19T21:18:13.020405
10822,ApexLegends,Irrelevant,is game the com it with this but all me game i of of in of and you and t s game can to ,2025-10-19T21:18:13.020405
10823,Battlefield,Irrelevant,of in is it this this to on the to are twitter a is or is are the a t i,2025-10-19T21:18:13.020405
10824,Hearthstone,Positive,fantastic beautiful game excellent to of me game it you fantastic to fantastic can be the can so excellent a but are the best good amazing you you this best game amazing with all nice that game t t,2025-10-19T21:18:13.020405
10825,FIFA,Irrelevant,this for a with this be is the on is to it just with but twitter t to in is of have just a com on,2025-10-19T21:18:13.020405
